,address,available_bike_stands,available_bikes,banking,bike_stands,bonus,contract_name,last_update,latitude,longitude,name,number,status
625,24 RUE DE CHORON - 75009 PARIS,14,3,True,17,False,Paris,2015/06/09 16:00:16,48.8777706953,2.33978496751,09016 - MARTYRS CHORON,9016,OPEN
626,01 RUE DE PARME - 75009 PARIS,21,2,True,23,False,Paris,2015/06/09 16:00:16,48.8812664242,2.32819709345,09037 - CLICHY PARME,9037,OPEN
627,5 RUE DE BELLEFOND - 75009 PARIS,17,0,True,17,False,Paris,2015/06/09 16:00:16,48.8775014653,2.34856937339,09001 - POISSONNIERE,9001,OPEN
628,FACE 65 RUE PIXERECOURT - 75020 PARIS,15,0,True,15,True,Paris,2015/06/09 16:00:16,48.873803623,2.3960122233,20002 - PIXERECOURT,20002,OPEN
629,18 RUE ANATOLE FRANCE - 92300 LEVALLOIS-PERRET,35,15,True,50,False,Paris,2015/06/09 16:00:16,48.8887627777,2.28813601438,23009 - FRANCE (LEVALLOIS),23009,OPEN
630,3 PLACE DE LA PORTE DE PANTIN - 75019 PARIS,26,7,True,33,False,Paris,2015/06/09 16:00:16,48.8890400681,2.3952894618,19046 - PORTE DE PANTIN,19046,OPEN
631,"40, rue du Caire - 75002 PARIS",19,21,True,40,False,Paris,2015/06/09 16:00:16,48.86789,2.34925,02017 - CAIRE,2017,OPEN
632,3 QUAI DE LA SEINE - 75019 PARIS,24,1,True,25,False,Paris,2015/06/09 16:00:16,48.8843161806,2.36982957957,19003 - QUAI DE SEINE,19003,OPEN
633,76-78 BOULEVARD ADOLPHE PINARD - 75014 PARIS,47,2,True,49,False,Paris,2015/06/09 16:00:16,48.8236534803,2.30776682559,14023 - MALAKOFF PINARD,14023,OPEN
634,4 RUE LEON SECHE - 75015 PARIS,24,8,True,32,False,Paris,2015/06/09 16:00:16,48.8417096402,2.29854929401,15020 - MAIRIE DU 15EME,15020,OPEN
635,FACE 121 BOULEVARD RICHARD LENOIR - 75011 PARIS,36,0,True,36,False,Paris,2015/06/09 16:00:16,48.8658042767,2.36933707497,11039 - JULES FERRY REPUBLIQUE,11039,OPEN
636,101 RUE DE BELLEVILLE - 75019 PARIS,41,1,True,42,True,Paris,2015/06/09 16:00:16,48.8743491365,2.386095374,19041 - PYRÉNÉES,19041,OPEN
637,FACE 3 RUE ALEXANDRE CHARPENTIER - 75017 PARIS,20,3,True,23,False,Paris,2015/06/09 16:00:16,48.8843411247,2.28827375264,17101 - ALEXANDRE CHARPENTIER,17101,OPEN
638,5 AVENUE SAINT MANDE - 75012 PARIS,33,2,True,35,False,Paris,2015/06/09 16:00:16,48.8456092497,2.39593262721,12018 - SAINT MANDE - FAVRE,12018,OPEN
639,8 RUE DE L'ARRIVEE - 75015 PARIS,14,22,True,43,False,Paris,2015/06/09 16:00:16,48.8437488892,2.32245193747,15001 - ARRIVEE,15001,OPEN
640,34 AVENUE JEAN JAURES - 93310 LE PRE SAINT GERVAIS,22,0,True,23,True,Paris,2015/06/09 16:00:16,48.8840012644,2.40798991939,33103 - JAURES 2 (PRE SAINT GERVAIS),33103,OPEN
641,5 BIS BOULEVARD DE L'HOPITAL - 75013 PARIS,0,14,True,14,False,Paris,2015/06/09 16:00:16,48.8425244908,2.36404495866,13014 - GARE D'AUSTERLITZ,13014,OPEN
642,2 RUE HAXO - 75020 PARIS,20,0,True,21,True,Paris,2015/06/09 16:00:16,48.8694370761,2.40539657538,20109 - SURMELIN HAXO,20109,OPEN
643,2 RUE DE BELGRADE - 75007 PARIS,15,5,True,20,False,Paris,2015/06/09 16:00:16,48.8560593101,2.30223912888,07103 - BELGRADE,7103,OPEN
644,8 & 1 RUE PETIT - 75019 PARIS,27,6,True,33,False,Paris,2015/06/09 16:00:16,48.8845807407,2.38012665025,19013 - LAUMIERE,19013,OPEN
645,12 RUE HONORE D'ESTIENNE D'ORVES - 93500 PANTIN,17,1,True,18,False,Paris,2015/06/09 16:00:16,48.8904846162,2.40649821383,35011 - D'ORVES (PANTIN),35011,OPEN
646,26 RUE MOUTON DUVERNET - 75014 PARIS,31,0,True,31,False,Paris,2015/06/09 16:00:16,48.8325012787,2.32540116669,14032 - MOUTON DUVERNET - MAIRIE DU 14EME,14032,OPEN
647,8 place de la république - 75011 PARIS,7,11,True,18,False,Paris,2015/06/09 16:00:16,48.86681,2.36547,11046 - VOLTAIRE,11046,OPEN
648,BOULEVARD BOURDON - 75004 PARIS,21,14,True,36,False,Paris,2015/06/09 16:00:16,48.8525571174,2.36824071942,04007 - BOURDON,4007,OPEN
649,1 RUE JACQUARD - 75011 PARIS,34,4,True,39,False,Paris,2015/06/09 16:00:16,48.8645557653,2.37307150739,11031 - PARMENTIER,11031,OPEN
650,4 RUE ARMAND CARREL - 75019 PARIS,25,0,True,25,False,Paris,2015/06/09 16:00:16,48.8825914667,2.38122061029,19021 - MAIRIE DU 19 EME,19021,OPEN
651,FACE AU 12 RUE DU HAMEAU FLEURIE - 92100 BOULOGNE BILLANCOURT,1,21,True,22,False,Paris,2015/06/09 16:00:16,48.8314286501,2.24120465344,21014 - HAMEAU FLEURI (BOULOGNE-BILLANCOURT),21014,OPEN
652,12 AVENUE JEAN MOULIN - 75014 PARIS,37,0,True,39,False,Paris,2015/06/09 16:00:16,48.8274269001,2.32576033285,14010 - JEAN MOULIN ALESIA,14010,OPEN
653,37 RUE SAMBRE ET MEUSE - 75010 PARIS,24,0,True,24,False,Paris,2015/06/09 16:00:16,48.8744056662,2.373807238,10039 - SAMBRE ET MEUSE,10039,OPEN
654,57-61 RUE DES PIROGUES DE BERCY - 75012 PARIS,3,52,True,55,False,Paris,2015/06/09 16:00:16,48.8337086351,2.38855666622,12110 - BARON LE ROY TRUFFAUT,12110,OPEN
655,PLACE AMEDEE GIORDANI - 75015 PARIS,18,4,True,22,False,Paris,2015/06/09 16:00:16,48.8305456694,2.2920463967,15048 - OLIVIER DE SERRE,15048,OPEN
656,12 RUE DE L'EPEE DE BOIS - 75005 PARIS,30,33,True,63,False,Paris,2015/06/09 16:00:16,48.8415076374,2.34998304703,05015 - MOUFFETARD EPEE DE BOIS,5015,OPEN
657,12 RUE GRENETA - 75002 PARIS,0,34,True,34,False,Paris,2015/06/09 16:00:16,48.8652406217,2.35166987369,02001 - SEBASTOPOL-GRENATA,2001,OPEN
658,9 BOULEVARD DES INVALIDES - 75007 PARIS,1,45,True,47,False,Paris,2015/06/09 16:00:16,48.8572901185,2.31530968318,07015 - VARENNE,7015,OPEN
659,4 RUE RANELAGH DEVANT RER - 75016 PARIS,12,10,True,22,False,Paris,2015/06/09 16:00:16,48.8529331605,2.28043971999,16024 - KENNEDY RANELAGH,16024,OPEN
660,RUE BARBES / AVENUE DE VERDUN - 94200 IVRY SUR SEINE,15,9,True,24,False,Paris,2015/06/09 16:00:16,48.8159110965,2.36822972924,42013 - BARBES (IVRY),42013,OPEN
661,FACE 28 RUE JULES FERRY - 75011 PARIS,56,2,True,58,False,Paris,2015/06/09 16:00:16,48.8684101048,2.36784149724,11036 - JULES FERRY FAUBOURG DU TEMPLE,11036,OPEN
662,10-12 RUE DE L'ISLY - 75008 PARIS,23,33,True,56,False,Paris,2015/06/09 16:00:16,48.8748231903,2.32529611781,08108 - L'ISLY,8108,OPEN
663,65 - 67 RUE DES CEVENNES - 75015 PARIS,26,3,True,29,False,Paris,2015/06/09 16:00:16,48.8424414522,2.28107075522,15109 - CEVENNES,15109,OPEN
664,272 RUE SAINT JACQUES - 75005 PARIS,15,4,True,19,False,Paris,2015/06/09 16:00:16,48.8418659565,2.34120202666,05004 - SAINT JACQUES VAL DE GRACE,5004,OPEN
665,FACE 2 AVENUE DE LA SIBELLE - 75014 PARIS,14,10,True,24,False,Paris,2015/06/09 16:00:16,48.8267039412,2.33863632416,14012 - SIBELLE ALESIA,14012,OPEN
666,Angle Avenue de Verdun et rue Pierre et Marie Curie - 94200 IVRY,22,6,True,28,False,Paris,2015/06/09 16:00:16,48.8128905615,2.37065026342,42007 - PIERRE ET MARIE CURIE (IVRY),42007,OPEN
667,1 RUE ARSENE HOUSSAYE - 75008 PARIS,19,7,True,28,False,Paris,2015/06/09 16:00:16,48.8734340814,2.29770677798,08028 - HOUSSAYE,8028,OPEN
668,FACE 53 RUE DU DEPARTEMENT - 75018 PARIS,15,2,True,17,False,Paris,2015/06/09 16:00:16,48.8866656247,2.36151933794,18110 - DEPARTEMENT,18110,OPEN
669,116-118 RUE DE NOISY LE SEC - 93170 BAGNOLET,20,0,True,22,True,Paris,2015/06/09 16:00:16,48.8744577172,2.41513809225,31708 - NOISY (BAGNOLET),31708,OPEN
670,24 RUE MECHAIN - 75014 PARIS,14,2,True,16,False,Paris,2015/06/09 16:00:16,48.835867721,2.33798034198,14112 - FAUBOURG SAINT JACQUES CASSINI,14112,OPEN
671,9 RUE AMBROISE PARE - 75010 PARIS,45,1,True,47,True,Paris,2015/06/09 16:00:16,48.8819497432,2.35233950656,10107 - MAGENTA PARE,10107,OPEN
672,8 RUE JULES GUESDE - 92300 LEVALLOIS-PERRET,9,16,True,25,False,Paris,2015/06/09 16:00:16,48.8908603229,2.29500037014,23006 - GUESDE (LEVALLOIS),23006,OPEN
673,116 BD DE BELLEVILLE - 75020 PARIS,57,2,True,59,False,Paris,2015/06/09 16:00:16,48.8711994314,2.37799433829,20041 - BELLEVILLE,20041,OPEN
674,FACE 34 RUE GRENIER SAINT LAZARE - 75003 PARIS,0,31,True,31,False,Paris,2015/06/09 16:00:16,48.8630628327,2.35283938072,03014 - GRENIER SAINT LAZARE,3014,OPEN
675,10 RUE PERREE - 75003 PARIS,2,32,True,34,False,Paris,2015/06/09 16:00:16,48.8645308053,2.36157981521,03006 - MAIRIE DU 3EME,3006,OPEN
676,FACE AU 7 RUE PAUL ELUARD - 94220 CHARENTON,8,24,True,32,False,Paris,2015/06/09 16:00:16,48.820403894,2.40840547216,42203 - ELUARD (CHARENTON),42203,OPEN
677,28 RUE SAINT PLACIDE - 75006 PARIS,35,6,True,66,False,Paris,2015/06/09 16:00:16,48.8491399032,2.32517538941,06026 - SAINT PLACIDE CHERCHE MIDI,6026,OPEN
678,32 RUE ETIENNE MARCEL - 75002 PARIS,5,22,True,28,False,Paris,2015/06/09 16:00:16,48.8645823775,2.34628211167,02002 - MONTORGUEIL ETIENNE MARCEL,2002,OPEN
679,21 RUE BEAUJON - 75008 PARIS,7,1,True,11,False,Paris,2015/06/09 16:00:16,48.8753776475,2.29655534248,08056 - WAGRAM,8056,OPEN
680,2 RUE VALETTE - 75005 PARIS,21,16,True,37,True,Paris,2015/06/09 16:00:16,48.8469867528,2.34649965376,05032 - PANTHEON CARMES,5032,OPEN
681,72 AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,3,24,True,27,False,Paris,2015/06/09 16:00:16,48.881674446,2.27117749892,22010 - DE GAULLE 4 (NEUILLY),22010,OPEN
682,4 - 6 rue Faustin Helie - 75016 PARIS,22,10,True,32,False,Paris,2015/06/09 16:00:16,48.8594030819,2.27652208903,16111 - HELIE,16111,OPEN
683,5 BOULEVARD JOURDAN - 75014 PARIS,58,2,True,60,False,Paris,2015/06/09 16:00:16,48.8194013049,2.34337661053,14014 - STADE CHARLETY,14014,OPEN
684,4 RUE DE MADAGASCAR - 75012 PARIS,24,9,True,33,False,Paris,2015/06/09 16:00:16,48.8347058597,2.39711155265,12035 - MADAGASCAR,12035,OPEN
685,FACE AU 106 AVENUE DE LA REPUBLIQUE - 93300 AUBERVILLIERS,16,16,True,32,False,Paris,2015/06/09 16:00:16,48.9063833981,2.38954750193,33005 - REPUBLIQUE 2 (AUBERVILLIERS),33005,OPEN
686,74 RUE CROZATIER - 75012 PARIS,21,9,True,30,False,Paris,2015/06/09 16:00:16,48.8504400134,2.37890136621,12005 - CROZATIER,12005,OPEN
687,BOULEVARD DE GRENELLE - 75015 PARIS,46,21,True,67,False,Paris,2015/06/09 16:00:16,48.8499211019,2.29466057588,15106 - GRENELLE VIOLET (PROP3),15106,OPEN
688,55 BOULEVARD DE CLICHY - 75018 PARIS,20,0,True,20,True,Paris,2015/06/09 16:00:16,48.8835647449,2.33341862941,18043 - BLANCHE,18043,OPEN
689,19BIS/21 RUE LEGENDRE - 75017 PARIS,48,1,True,49,False,Paris,2015/06/09 16:00:16,48.8836882175,2.3132844054,17015 - PLACE DE LEVIS,17015,OPEN
690,55 RUE DUNOIS - 75013 PARIS,27,24,True,51,False,Paris,2015/06/09 16:00:16,48.8322724586,2.36741586675,13043 - DUNOIS CLISSON,13043,OPEN
691,4 RUE DE LONGCHAMP - 75016 PARIS,22,17,True,39,False,Paris,2015/06/09 16:00:16,48.8649104486,2.292519101,16007 - LONGCHAMP,16007,OPEN
692,9 QUAI FRANCOIS MAURIAC - 75013 PARIS,8,11,True,19,False,Paris,2015/06/09 16:00:16,48.8326410104,2.37910490091,13051 - QUAI FRANCOIS MAURIAC TOLBIAC,13051,OPEN
693,43 AVENUE RAPP - 75007 PARIS,30,1,True,31,False,Paris,2015/06/09 16:00:16,48.8581690435,2.30052833004,07024 - AVENUE RAPP,7024,OPEN
694,22 RUE DU PRESIDENT WILSON - 92300 LEVALLOIS-PERRET,8,17,True,25,False,Paris,2015/06/09 16:00:16,48.8903802654,2.29216048217,23007 - WILSON (LEVALLOIS),23007,OPEN
695,FACE 109 QUAI D'AUSTERLITZ - 75013 PARIS,1,22,True,27,False,Paris,2015/06/09 16:00:16,48.8437904773,2.36558566558,13104 - GARE D'AUSTERLITZ,13104,OPEN
696,PLACE JULES FERRY / AVENUE ARISTIDE BRIAND - 92120 MONTROUGE,22,6,True,28,False,Paris,2015/06/09 16:00:16,48.8125109082,2.32568062304,21203 - BRIAND (MONTROUGE),21203,OPEN
697,26 QUAI MARCEL BOYER - 94200 IVRY,4,23,True,29,False,Paris,2015/06/09 16:00:16,48.8221153438,2.39285038241,42011 - BOYER (IVRY),42011,OPEN
698,6 RUE DU FOUARRE - 75005 PARIS,5,11,True,16,False,Paris,2015/06/09 16:00:16,48.8516511794,2.34746333452,05009 - SQUARE VIVIANI,5009,OPEN
699,2-4 rue DE LA GRANDE TRUANDERIE 75001 PARIS,13,20,True,33,False,Paris,2015/06/09 16:00:16,48.8626318042,2.34973214483,01006 - GRANDE TRUANDERIE,1006,OPEN
700,67 RUE CARVES ANGLE AVENUE HENRI GINOUX - 92120 MONTROUGE,19,11,True,30,False,Paris,2015/06/09 16:00:16,48.8130809114,2.31978793669,21208 - CARVES (MONTROUGE),21208,OPEN
701,71 AVENUE HENRI MARTIN - 75016 PARIS,32,2,True,34,False,Paris,2015/06/09 16:00:16,48.8640767117,2.27688168701,16013 - AVENUE HENRI MARTIN,16013,OPEN
702,57 RUE ORDENER - 75018 PARIS,29,5,True,34,False,Paris,2015/06/09 16:00:16,48.8912138908,2.35128866622,18023 - POISSONNIERS ORDENER,18023,OPEN
703,PLACE DE LA REPUBLIQUE - 92300 LEVALLOIS,15,10,True,25,False,Paris,2015/06/09 16:00:16,48.8931946754,2.28891416006,23008 - REPUBLIQUE (LEVALLOIS),23008,OPEN
704,53 AVENUE DE SAINT OUEN - 75018 PARIS,30,3,True,33,False,Paris,2015/06/09 16:00:16,48.8910830403,2.32673569484,18047 - ST OUEN LAMARCK,18047,OPEN
705,12 RUE GOUTHIERE - 75013 PARIS,8,25,True,33,False,Paris,2015/06/09 16:00:16,48.820507,2.351342,13028 - GOUTHIERE,13028,OPEN
706,7 RUE SAINTE ELISABETH - 75003 PARIS,18,14,True,33,False,Paris,2015/06/09 16:00:16,48.8661372246,2.35966114363,03005 - TURBIGO SAINTE ELISABETH,3005,OPEN
707,67 RUE CHAMPIONNET - 75018 PARIS,45,0,True,46,False,Paris,2015/06/09 16:00:16,48.8957969798,2.34558558413,18031 - ALBERT KAHN,18031,OPEN
708,139 AVENUE DE FLANDRE - 75019 PARIS,29,1,True,30,False,Paris,2015/06/09 16:00:16,48.8927099921,2.37919974802,19007 - OURCQ-FLANDRES,19007,OPEN
709,FACE 66 - 70 RUE LEBLANC - 75015 PARIS,1,63,True,65,False,Paris,2015/06/09 16:00:16,48.8376790033,2.27573060931,15104 - HÔPITAL GEORGES POMPIDOU (PROP 2),15104,OPEN
710,15 AVENUE EMILE LAURENT - 75012 PARIS,50,17,True,67,False,Paris,2015/06/09 16:00:16,48.8407622776,2.41052344083,12023 - SAHEL,12023,OPEN
711,FACE 2 RUE ORFILA - 75020 PARIS,49,0,True,49,False,Paris,2015/06/09 16:00:16,48.8651864128,2.39446858114,20028 - GAMBETTA MARTIN NADAUD,20028,OPEN
712,13/15 PLACE DU GENERAL DE GAULLE - 93100 MONTREUIL,21,2,True,25,True,Paris,2015/06/09 16:00:16,48.8688123639,2.43297479522,31009 - DE GAULLE (MONTREUIL),31009,OPEN
713,55 BD ARAGO - 75013 PARIS,14,7,True,22,False,Paris,2015/06/09 16:00:16,48.8348671796,2.34457514124,13002 - ARAGO,13002,OPEN
714,88 BOULEVARD AUGUSTE BLANQUI (SUR TPC) - 75013 PARIS,25,32,True,68,False,Paris,2015/06/09 16:00:16,48.8306240751,2.34542945665,13004 - GLACIERE,13004,OPEN
715,1 RUE CLAPEYRON - 75008 PARIS,13,3,True,16,False,Paris,2015/06/09 16:00:16,48.8809353568,2.32451663515,08011 - DUBLIN,8011,OPEN
716,24 RUE LE VAU - 75020 PARIS,20,4,True,25,True,Paris,2015/06/09 16:00:16,48.8680343904,2.41103061245,20103 - LE VAU BERTEAUX,20103,OPEN
717,89 RUE DE PARIS - 94220 CHARENTON,11,11,True,22,False,Paris,2015/06/09 16:00:16,48.8221431258,2.41260278647,42205 - PARIS 1 (CHARENTON),42205,OPEN
718,237 RUE SAINT HONORE - 75001 PARIS,1,13,True,14,False,Paris,2015/06/09 16:00:16,48.8666980085,2.32828818572,01019 - SAINT HONORE VENDOME,1019,OPEN
719,FACE 29 RUE DU SAHEL - 75012 PARIS,19,12,True,33,False,Paris,2015/06/09 16:00:16,48.8408998138,2.40438010296,12022 - BIZOT,12022,OPEN
720,4-6 RUE GOUBET - 75019 PARIS,22,1,True,23,False,Paris,2015/06/09 16:00:16,48.8846620656,2.39020968745,19020 - MANIN HAUTPOUL,19020,OPEN
721,61 RUE PERNETY - 75014 PARIS,33,0,True,33,True,Paris,2015/06/09 16:00:16,48.834254628,2.31760933939,14030 - LOSSERAND - PERNETY,14030,OPEN
722,39 QUAI D'ORSAY - 75007 PARIS,7,15,True,25,False,Paris,2015/06/09 16:00:16,48.86269,2.31138,07026 - PLACE DE FINLANDE,7026,OPEN
723,2 RUE DE LA REPUBLIQUE - 92170 VANVES,20,5,True,25,False,Paris,2015/06/09 16:00:16,48.8217026999,2.28539562483,21704 - REPUBLIQUE (VANVES),21704,OPEN
724,14 avenue de Verdun - 94410 SAINT MAURICE,4,21,True,25,False,Paris,2015/06/09 16:00:16,48.8221758049,2.42150447606,44102 - VERDUN (SAINT MAURICE),44102,OPEN
725,PLACE BARBES - 75009 PARIS,24,1,True,25,False,Paris,2015/06/09 16:00:16,48.8836531972,2.34904085503,09003 - PLACE BARBÈS,9003,OPEN
726,35 RUE MOLIERE - 92120 MONTROUGE,26,3,True,30,True,Paris,2015/06/09 16:00:16,48.8111018378,2.31462974778,21209 - GEORGES MESSIER (MONTROUGE),21209,OPEN
727,153 BIS AVENUE CHARLES DE GAULLE - 92200 NEUILLY SUR SEINE,5,22,True,27,False,Paris,2015/06/09 16:00:16,48.8829516254,2.26513500874,22008 - DE GAULLE (NEUILLY),22008,OPEN
728,1 RUE  KENNEDY / ALLEE RONSARD - 94220 CHARENTON,8,15,True,23,False,Paris,2015/06/09 16:00:16,48.8227360121,2.40565920321,42202 - RONSARD (CHARENTON),42202,OPEN
729,15 AVENUE DE LA PORTE D'ITALIE - 75013 PARIS,12,1,True,14,False,Paris,2015/06/09 16:00:16,48.8173123004,2.36021848094,13033 - PORTE D'ITALIE,13033,OPEN
730,12 RUE JEAN OESTREICHER - 75017 PARIS,37,2,True,39,False,Paris,2015/06/09 16:00:16,48.8865709934,2.28861234498,17032 - ESPACE CHAMPERRET,17032,OPEN
731,5 RUE DU PASSAGE PHILIPPE AUGUSTE - 75011 PARIS,43,2,True,46,False,Paris,2015/06/09 16:00:16,48.8518182,2.39325537631,11016 - PHILIPPE AUGUSTE,11016,OPEN
732,42 RUE SAINT SEVERIN - 75005 PARIS,0,30,True,30,False,Paris,2015/06/09 16:00:16,48.8527056477,2.34413776325,05033 - SAINT SEVERIN,5033,OPEN
733,FACE AU N°16 BOULEVARD DE BERCY - 75012 PARIS,33,31,True,66,False,Paris,2015/06/09 16:00:16,48.84002,2.37862,12108 - BERCY,12108,OPEN
734,43-45 RUE BLANQUI / RUE DES ROSIERS - 93400 SAINT OUEN,6,18,True,25,False,Paris,2015/06/09 16:00:16,48.9053622514,2.3373896485,34007 - ROSIERS (SAINT OUEN),34007,OPEN
735,4 RUE DE RAMPAL - 75019 PARIS,14,1,True,15,False,Paris,2015/06/09 16:00:16,48.8731526239,2.37985561063,19102 - BELLEVILLE RAMPAL,19102,OPEN
736,23 rue Georges Sand - 75016 PARIS,25,4,True,29,False,Paris,2015/06/09 16:00:16,48.8498691876,2.26825738753,16116 - GEORGES SAND,16116,OPEN
737,AVENUE ARISTIDE BRIAND (CARREFOUR VACHE NOIRE) - 94110 ARCUEIL,22,3,True,25,False,Paris,2015/06/09 16:00:16,48.8104231701,2.32696976462,41103 - BRIAND (ARCUEIL),41103,OPEN
738,FACE 118 COURS DE VINCENNES - 75012 PARIS,42,2,True,45,False,Paris,2015/06/09 16:00:16,48.84698907,2.41014549656,12020 - COURS DE VINCENNES - BD SOULT,12020,OPEN
739,VIS-A-VIS DU 17 RUE DE LA GARE - 94200 IVRY SUR SEINE,3,18,True,21,False,Paris,2015/06/09 16:00:16,48.8149264672,2.39200163582,42002 - GARE (IVRY),42002,OPEN
740,1 BIS AVENUE VICTOR CRESSON - 92130 ISSY LES MOULINEAUX,13,28,True,41,False,Paris,2015/06/09 16:00:16,48.8237184777,2.27225445406,21309 - CRESSON 2 (ISSY LES MOULINEAUX),21309,OPEN
741,ECOLE MILITAIRE-AVENUE DE LA MOTTE PICQUET - 75007 PARIS,17,13,True,30,False,Paris,2015/06/09 16:00:16,48.8521362052,2.30196122721,00904 - PLACE JOFFRE / ECOLE MILITAIRE,904,OPEN
742,1-3 RUE DU PRE SAINT GERVAIS - 93500 PANTIN,20,4,True,24,False,Paris,2015/06/09 16:00:16,48.8910789763,2.40277551969,35010 - GERVAIS (PANTIN),35010,OPEN
743,10 RUE D'ARCOLE - 75004 PARIS,12,20,True,32,False,Paris,2015/06/09 16:00:16,48.8539841444,2.34938004529,04001 - NOTRE DAME,4001,OPEN
744,91 RUE DU RANELAGH - 75016 PARIS,19,3,True,23,False,Paris,2015/06/09 16:00:16,48.8554848837,2.2704086574,16026 - RANELAGH,16026,OPEN
745,139 RUE DE LA JARRY - 94300 VINCENNES,25,0,True,25,False,Paris,2015/06/09 16:00:16,48.849744957,2.45196030631,43010 - JARRY (VINCENNES),43010,OPEN
746,76 RUE CAMBRONNE - 75015 PARIS,67,0,True,67,False,Paris,2015/06/09 16:00:16,48.84327733,2.30230766886,15012 - MADEMOISELLE,15012,OPEN
747,130 RUE JEAN JAURES - 93500 PANTIN,1,29,True,31,False,Paris,2015/06/09 16:00:16,48.9072260127,2.39612920045,35002 - JAURES 2 (PANTIN),35002,OPEN
748,69 RUE DE LA GRANGE AUX BELLES - 75010 PARIS,27,1,True,28,False,Paris,2015/06/09 16:00:16,48.8775200285,2.36979124508,10038 - COLONEL FABIEN,10038,OPEN
749,10 RUE JACQUIER - 75014 PARIS,31,5,True,36,False,Paris,2015/06/09 16:00:16,48.8295704047,2.31835302141,14025 - JACQUIER,14025,OPEN
750,69 RUE DE PROVENCE - 75009 PARIS,1,24,True,25,False,Paris,2015/06/09 16:00:16,48.8742844754,2.33297651156,09031 - PROVENCE,9031,OPEN
751,12 RUE DES HALLES - 75001 PARIS,1,35,True,36,False,Paris,2015/06/09 16:00:16,48.8598963144,2.34675666755,01004 - MARGUERITE DE NAVARRE,1004,OPEN
752,49 RUE RAMBUTEAU - 75004 PARIS,0,25,True,26,False,Paris,2015/06/09 16:00:16,48.8614190722,2.35258144286,04021 - BEAUBOURG RAMBUTEAU,4021,OPEN
753,1 RUE SORBIER - 75020 PARIS,24,0,True,24,False,Paris,2015/06/09 16:00:16,48.8685264711,2.38979540954,20034 - SORBIER - MÉNILMONTANT,20034,OPEN
754,11 RUE MALTE BRUN - 75020 PARIS,29,0,True,29,True,Paris,2015/06/09 16:00:16,48.8642956962,2.39822866728,20024 - GAMBETTA - PÈRE LACHAISE,20024,OPEN
755,1 RUE ROBESPIERRE - 94200 IVRY,25,28,True,53,False,Paris,2015/06/09 16:00:16,48.8108458646,2.38395086342,42010 - ROBESPIERRE (IVRY),42010,OPEN
756,AVENUE JEAN JAURES / RUE ROGER SALENGERO - 92120 MONTROUGE,23,3,True,26,False,Paris,2015/06/09 16:00:16,48.8138629636,2.30694360566,21205 - JAURES 2 (MONTROUGE),21205,OPEN
757,157 BIS-159 RUE DES POISSONNIERS - 75018 PARIS,31,1,True,32,False,Paris,2015/06/09 16:00:16,48.8974067879,2.35252665936,18105 - BELIARD POISSONNIERS,18105,OPEN
758,13 RUE MICHELET - 75006 PARIS,12,4,True,16,False,Paris,2015/06/09 16:00:16,48.842540966,2.33506788557,06018 - MICHELET ASSAS,6018,OPEN
759,RUE DES DOCTEURS DEJERINE - 75020 PARIS,16,4,True,20,False,Paris,2015/06/09 16:00:16,48.8540232845,2.41205801661,20009 - DOCTEUR DEJERINE,20009,OPEN
760,56 RUE DE PARIS - 93100 MONTREUIL,24,1,True,25,False,Paris,2015/06/09 16:00:16,48.85747779,2.43256978185,31007 - PARIS 1 (MONTREUIL),31007,OPEN
761,PLACE CHARLES VALLIN - 75015 PARIS,11,3,True,14,False,Paris,2015/06/09 16:00:16,48.8355247536,2.30262194094,15122 - PLACE CHARLES VALLIN,15122,OPEN
762,1 PLACE DE LA PORTE DE PASSY - 75016 PARIS,29,6,True,35,False,Paris,2015/06/09 16:00:16,48.857382128,2.26427707208,16020 - PORTE DE PASSY,16020,OPEN
763,74 RUE JEAN BLEUZEN - 92170 VANVES,46,2,True,48,False,Paris,2015/06/09 16:00:16,48.8233032341,2.29650634355,21706 - BLEUZEN (VANVES),21706,OPEN
764,32 RUE DE LA HARPE - 75005 PARIS,1,42,True,43,False,Paris,2015/06/09 16:00:16,48.85158134,2.34370453672,05001 - SAINT GERMAIN HARPE,5001,OPEN
765,1 RUE GALILEE - 75016 PARIS,12,19,True,32,True,Paris,2015/06/09 16:00:16,48.8674118657,2.29078138011,16008 - GALILEE KLEBER,16008,OPEN
766,31 RUE FRANCOEUR - 75018 PARIS,18,0,True,18,True,Paris,2015/06/09 16:00:16,48.8910412326,2.34001458544,18020 - RUISSEAU,18020,OPEN
767,FACE 18 RUE DE L'HOTEL DE VILLE - 75004 PARIS,17,19,True,36,False,Paris,2015/06/09 16:00:16,48.8538141453,2.35709265436,04011 - PLACE DU BATAILLON FRANCAIS DE L'ONU,4011,OPEN
768,FACE 35 AVENUE PIERRE BROSSOLETTE - 92240 MALAKOFF,21,3,True,24,False,Paris,2015/06/09 16:00:16,48.8218356479,2.31345860825,22403 - BROSSOLETTE (MALAKOFF),22403,OPEN
769,1 RUE DE ROME - 75008 PARIS,0,30,True,30,False,Paris,2015/06/09 16:00:16,48.8742300556,2.32557011172,08007 - HAUSSMANN ROME,8007,OPEN
770,139 RUE MANIN - 75019 PARIS,18,2,True,20,False,Paris,2015/06/09 16:00:16,48.884770858,2.3920931199,19103 - MANIN CARRIERES,19103,OPEN
